SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2024178N09335,2024,28,NA,NA,BERYL,2024-06-30 18:00:00,TS,10.9,-55.7, , , ,PROVISIONAL,486,433,O______________,nhc_working_bt,AL022024,10.9,-55.7, ,HU,115,960,4,100,80,70,80,50,40,40,40,25,20,15,25,1012,150,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,135,90,60,120,16,280
2024178N09335,2024,28,NA,NA,BERYL,2024-06-30 21:00:00,TS,11.0,-56.5, , , ,PROVISIONAL,433,404,P______________, ,AL022024,11.0,-56.5, ,HU,113,960,4,100,80,70,80,50,40,35,40,25,20,15,25,1012,150,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,143,90,60,120,16,280
2024178N09335,2024,28,NA,NA,BERYL,2024-07-01 00:00:00,TS,11.2,-57.3, , , ,PROVISIONAL,404,323,O______________,nhc_working_bt,AL022024,11.2,-57.3, ,HU,110,959,3,100,80,70,80,50,40,30,40,25,20,15,25,1012,150,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,150,90,60,120,17,280
2024178N09335,2024,28,NA,NA,BERYL,2024-07-01 03:00:00,TS,11.3,-58.2, , , ,PROVISIONAL,313,236,P______________, ,AL022024,11.3,-58.2, ,HU,108,962,3,105,80,70,90,50,40,30,40,28,23,18,25,1011,150,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,195,113,68,150,17,280
2024178N09335,2024,28,NA,NA,BERYL,2024-07-01 06:00:00,TS,11.5,-59.0, , , ,PROVISIONAL,236,180,O______________,nhc_working_bt,AL022024,11.5,-59.0, ,HU,105,965,3,110,80,70,100,50,40,30,40,30,25,20,25,1010,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,240,135,75,180,16,285
2024178N09335,2024,28,NA,NA,BERYL,2024-07-01 09:00:00,TS,11.7,-59.7, , , ,PROVISIONAL,180,149,P______________, ,AL022024,11.7,-59.7, ,HU,110,961,3,110,85,70,100,55,40,30,45,33,25,20,25,1011,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,240,135,90,180,16,290
2024178N09335,2024,28,NA,CS,BERYL,2024-07-01 12:00:00,TS,12.0,-60.5, , , ,PROVISIONAL,155,151,O______________,nhc_working_bt,AL022024,12.0,-60.5, ,HU,115,957,4,110,90,70,100,60,40,30,50,35,25,20,25,1011,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,240,135,105,180,17,295
2024178N09335,2024,28,NA,CS,BERYL,2024-07-01 15:00:00,TS,12.4,-61.4, , , ,PROVISIONAL,190,190,P______________, ,AL022024,12.4,-61.4, ,HU,123,952,4,110,95,75,100,60,45,33,50,35,28,23,28,1012,150,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,240,143,90,195,19,295
2024178N09335,2024,28,NA,CS,BERYL,2024-07-01 18:00:00,TS,12.8,-62.3, , , ,PROVISIONAL,235,235,O______________,nhc_working_bt,AL022024,12.8,-62.3, ,HU,130,946,4,110,100,80,100,60,50,35,50,35,30,25,30,1012,150,10,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,160, , , , ,12,240,150,75,210,19,290
2024178N09335,2024,28,NA,CS,BERYL,2024-07-01 21:00:00,TS,13.1,-63.1, , , ,PROVISIONAL,268,268,P______________, ,AL022024,13.1,-63.1, ,HU,135,942,4,110,100,70,100,60,50,33,50,35,28,20,30,1012,150,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,255,150,75,165,18,290
2024178N09335,2024,28,NA,CS,BERYL,2024-07-02 00:00:00,TS,13.4,-64.0, , , ,PROVISIONAL,313,313,O______________,nhc_working_bt,AL022024,13.4,-64.0, ,HU,140,938,5,110,100,60,100,60,50,30,50,35,25,15,30,1012,150,5,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,170, , , , ,12,270,150,75,120,19,290
2024178N09335,2024,28,NA,CS,BERYL,2024-07-02 03:00:00,TS,13.8,-64.9, , , ,PROVISIONAL,366,366,P______________, ,AL022024,13.8,-64.9, ,HU,143,937,5,110,95,55,100,60,50,30,50,35,25,15,30,1012,150,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,225,143,75,120,20,295
2024178N09335,2024,28,NA,CS,BERYL,2024-07-02 06:00:00,TS,14.2,-65.9, , , ,PROVISIONAL,403,369,O______________,nhc_working_bt,AL022024,14.2,-65.9, ,HU,145,935,5,110,90,50,100,60,50,30,50,35,25,15,30,1012,150,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,175, , , , ,12,180,135,75,120,21,295
2024178N09335,2024,28,NA,CS,BERYL,2024-07-02 09:00:00,TS,14.6,-66.9, , , ,PROVISIONAL,369,330,P______________, ,AL022024,14.6,-66.9, ,HU,145,935,5,130,95,55,100,60,50,35,50,35,28,18,30,1011,150,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,195,158,98,120,21,290
2024178N09335,2024,28,NA,CS,BERYL,2024-07-02 12:00:00,TS,15.0,-67.9, , , ,PROVISIONAL,333,324,O______________,nhc_working_bt,AL022024,15.0,-67.9, ,HU,145,934,5,150,100,60,100,60,50,40,50,35,30,20,30,1010,150,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,175, , , , ,12,210,180,120,120,21,290
2024178N09335,2024,28,NA,CS,BERYL,2024-07-02 15:00:00,TS,15.3,-68.9, , , ,PROVISIONAL,324,281,P______________, ,AL022024,15.3,-68.9, ,HU,140,939,5,155,100,60,110,65,50,40,50,35,30,20,30,1010,150,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,240,195,120,135,20,285
2024178N09335,2024,28,NA,CS,BERYL,2024-07-02 18:00:00,TS,15.6,-69.9, , , ,PROVISIONAL,275,200,O______________,nhc_working_bt,AL022024,15.6,-69.9, ,HU,135,943,4,160,100,60,120,70,50,40,50,35,30,20,30,1009,150,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,165, , , , ,12,270,210,120,150,20,285
2024178N09335,2024,28,NA,CS,BERYL,2024-07-02 21:00:00,TS,15.9,-70.9, , , ,PROVISIONAL,197,168,P______________, ,AL022024,15.9,-70.9, ,HU,133,945,4,160,100,60,120,70,50,40,50,35,30,20,30,1009,135,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,210,128,143,19,285
2024178N09335,2024,28,NA,CS,BERYL,2024-07-03 00:00:00,TS,16.1,-71.8, , , ,PROVISIONAL,173,173,O______________,nhc_working_bt,AL022024,16.1,-71.8, ,HU,130,947,4,160,100,60,120,70,50,40,50,35,30,20,30,1009,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,160, , , , ,12,270,210,135,135,17,280
2024178N09335,2024,28,NA,CS,BERYL,2024-07-03 03:00:00,TS,16.2,-72.7, , , ,PROVISIONAL,209,192,P______________, ,AL022024,16.2,-72.7, ,HU,128,947,4,160,90,55,115,70,50,35,50,38,30,20,30,1009,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,210,143,143,16,275
2024178N09335,2024,28,NA,CS,BERYL,2024-07-03 06:00:00,TS,16.3,-73.5, , , ,PROVISIONAL,192,170,O______________,nhc_working_bt,AL022024,16.3,-73.5, ,HU,125,946,4,160,80,50,110,70,50,30,50,40,30,20,30,1009,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150, , , , ,12,270,210,150,150,17,280
2024178N09335,2024,28,NA,CS,BERYL,2024-07-03 09:00:00,TS,16.5,-74.4, , , ,PROVISIONAL,176,155,P______________, ,AL022024,16.5,-74.4, ,HU,125,949,4,160,80,50,110,70,50,30,50,40,30,20,30,1009,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,225,135,150,18,285
2024178N09335,2024,28,NA,CS,BERYL,2024-07-03 12:00:00,TS,16.8,-75.3, , , ,PROVISIONAL,155,102,O______________,nhc_working_bt,AL022024,16.8,-75.3, ,HU,125,952,4,160,80,50,110,70,50,30,50,40,30,20,30,1009,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150, , , , ,12,270,240,120,150,17,285
2024178N09335,2024,28,NA,CS,BERYL,2024-07-03 15:00:00,TS,17.0,-76.1, , , ,PROVISIONAL,101,70,P______________, ,AL022024,17.0,-76.1, ,HU,123,956,4,160,80,50,110,70,50,30,50,40,30,20,30,1009,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,240,120,150,15,285
2024178N09335,2024,28,NA,CS,BERYL,2024-07-03 18:00:00,TS,17.2,-76.8, , , ,PROVISIONAL,70,30,O______________,nhc_working_bt,AL022024,17.2,-76.8, ,HU,120,959,4,160,80,50,110,70,50,30,50,40,30,20,30,1009,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,145, , , , ,12,270,240,120,150,15,290
2024178N09335,2024,28,NA,CS,BERYL,2024-07-03 21:00:00,TS,17.5,-77.5, , , ,PROVISIONAL,38,30,P______________, ,AL022024,17.5,-77.5, ,HU,118,960,4,160,80,50,110,75,45,30,55,40,25,20,28,1009,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,240,120,150,16,295
2024178N09335,2024,28,NA,CS,BERYL,2024-07-04 00:00:00,TS,17.8,-78.3, , , ,PROVISIONAL,44,35,O______________,nhc_working_bt,AL022024,17.8,-78.3, ,HU,115,960,4,160,80,50,110,80,40,30,60,40,20,20,25,1008,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,270,240,120,150,17,290
2024178N09335,2024,28,NA,CS,BERYL,2024-07-04 03:00:00,TS,18.1,-79.2, , , ,PROVISIONAL,85,85,P______________, ,AL022024,18.1,-79.2, ,HU,113,963,4,155,80,50,110,80,40,30,60,40,18,18,28,1008,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,225,195,83,165,18,285
2024178N09335,2024,28,NA,CS,BERYL,2024-07-04 06:00:00,TS,18.3,-80.1, , , ,PROVISIONAL,179,179,O______________,nhc_working_bt,AL022024,18.3,-80.1, ,HU,110,965,3,150,80,50,110,80,40,30,60,40,15,15,30,1008,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,180,150,45,180,18,285
2024178N09335,2024,28,NA,CS,BERYL,2024-07-04 09:00:00,TS,18.5,-81.0, , , ,PROVISIONAL,276,276,P______________, ,AL022024,18.5,-81.0, ,HU,105,967,3,145,80,50,105,65,40,30,55,33,15,15,28,1008,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,135,53,165,17,285
2024178N09335,2024,28,NA,CS,BERYL,2024-07-04 12:00:00,TS,18.8,-81.8, , , ,PROVISIONAL,308,258,O______________,nhc_working_bt,AL022024,18.8,-81.8, ,HU,100,969,3,140,80,50,100,50,40,30,50,25,15,15,25,1008,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,180,120,60,150,17,290
2024178N09335,2024,28,NA,CS,BERYL,2024-07-04 15:00:00,TS,19.1,-82.7, , , ,PROVISIONAL,257,240,P______________, ,AL022024,19.1,-82.7, ,HU,98,972,3,140,80,50,100,50,40,30,50,25,15,15,25,1008,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,120,60,150,17,285
2024178N09335,2024,28,NA,CS,BERYL,2024-07-04 18:00:00,TS,19.3,-83.5, , , ,PROVISIONAL,245,245,O______________,nhc_working_bt,AL022024,19.3,-83.5, ,HU,95,974,2,140,80,50,100,50,40,30,50,25,15,15,25,1008,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115, , , , ,12,180,120,60,150,14,280
2024178N09335,2024,28,NA,CS,BERYL,2024-07-04 21:00:00,TS,19.4,-84.2, , , ,PROVISIONAL,266,266,P______________, ,AL022024,19.4,-84.2, ,HU,98,968,3,115,70,50,90,50,35,30,45,25,15,15,25,1008,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,120,68,150,12,275
2024178N09335,2024,28,NA,CS,BERYL,2024-07-05 00:00:00,TS,19.4,-84.8, , , ,PROVISIONAL,268,206,O______________,nhc_working_bt,AL022024,19.4,-84.8, ,HU,100,962,3,90,60,50,80,50,30,30,40,25,15,15,25,1008,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115, , , , ,12,180,120,75,150,13,280
2024178N09335,2024,28,NA,CS,BERYL,2024-07-05 03:00:00,TS,19.6,-85.5, , , ,PROVISIONAL,198,130,P______________, ,AL022024,19.6,-85.5, ,HU,98,967,3,90,60,50,80,50,30,30,40,25,15,15,23,1008,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,120,83,165,14,285
2024178N09335,2024,28,NA,CS,BERYL,2024-07-05 06:00:00,TS,19.8,-86.2, , , ,PROVISIONAL,130,61,O______________,nhc_working_bt,AL022024,19.8,-86.2, ,HU,95,971,2,90,60,50,80,50,30,30,40,25,15,15,20,1008,120,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,150,120,90,180,15,290
2024178N09335,2024,28,NA,CS,BERYL,2024-07-05 09:00:00,TS,20.1,-87.0, , , ,PROVISIONAL,52,0,P______________, ,AL022024,20.1,-87.0, ,HU,88,976,2,90,60,45,80,50,30,25,40,25,15,8,20,1008,125,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,120,75,120,15,295
2024178N09335,2024,28,NA,NA,BERYL,2024-07-05 12:00:00,TS,20.4,-87.7, , , ,PROVISIONAL,0,0,O______________,nhc_working_bt,AL022024,20.4,-87.7, ,HU,80,980,1,90,60,40,80,50,30,20,40,25,15,0,20,1008,130,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,180,120,60,60,14,295
2024178N09335,2024,28,NA,NA,BERYL,2024-07-05 15:00:00,TS,20.7,-88.3, , , ,PROVISIONAL,0,0,P______________, ,AL022024,20.7,-88.3, ,HU,70,983,1,90,60,35,70,45,25,15,35,12,7, ,10,1008,130,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,120, , ,11,295
2024178N09335,2024,28,NA,NA,BERYL,2024-07-05 18:00:00,TS,20.9,-88.8, , , ,PROVISIONAL,0,0,O______________,nhc_working_bt,AL022024,20.9,-88.8, ,TS,60,986,0,90,60,30,60,40,20,10,30, , , , ,1008,130,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,150,120, , ,10,300
2024178N09335,2024,28,NA,NA,BERYL,2024-07-05 21:00:00,TS,21.1,-89.2, , , ,PROVISIONAL,0,0,P______________, ,AL022024,21.1,-89.2, ,TS,55,991,0,90,50,35,65,40,10,5,35, , , , ,1008,130,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,120, , , ,10,300
2024178N09335,2024,28,NA,GM,BERYL,2024-07-06 00:00:00,TS,21.4,-89.7, , , ,PROVISIONAL,22,22,O______________,nhc_working_bt,AL022024,21.4,-89.7, ,TS,50,996,0,90,40,40,70,40,0,0,40, , , , ,1008,130,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,90, , ,90,11,300
2024178N09335,2024,28,NA,GM,BERYL,2024-07-06 03:00:00,TS,21.7,-90.3, , , ,PROVISIONAL,67,67,P______________, ,AL022024,21.7,-90.3, ,TS,50,999,0,100,40,40,70,40,0,0,40, , , , ,1009,145,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,90, , ,75,13,300
2024178N09335,2024,28,NA,GM,BERYL,2024-07-06 06:00:00,TS,22.0,-90.9, , , ,PROVISIONAL,118,118,O______________,nhc_working_bt,AL022024,22.0,-90.9, ,TS,50,1001,0,110,40,40,70,40,0,0,40, , , , ,1010,160,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,90,30,30,60,12,300
